customerID,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
CUST2987,43,22.47,7526.92,Two year,Mailed check,No
CUST2988,63,101.03,5314.4,Two year,Bank transfer,Yes
CUST2989,28,73.66,6972.76,One year,Electronic check,No
CUST2990,27,47.82,6623.3,Month-to-month,Electronic check,Yes
CUST2991,10,26.16,2893.74,Two year,Credit card,No
CUST2992,64,36.25,4808.99,Month-to-month,Mailed check,No
CUST2993,18,109.5,1266.97,One year,Bank transfer,No
CUST2994,8,88.6,4293.5,Month-to-month,Credit card,Yes
CUST2995,26,44.99,1858.77,Two year,Electronic check,Yes
CUST2996,33,26.56,5955.02,One year,Electronic check,No
CUST2997,43,89.06,4233.91,One year,Bank transfer,No
CUST2998,67,77.24,3301.59,Month-to-month,Credit card,Yes
CUST2999,14,60.45,2165.0,One year,Bank transfer,Yes
CUST3000,50,56.36,7989.61,One year,Credit card,No
CUST3001,12,41.68,592.25,One year,Electronic check,No
CUST3002,48,86.96,367.61,Month-to-month,Mailed check,No
CUST3003,69,117.07,1753.71,Month-to-month,Mailed check,Yes
CUST3004,55,37.57,7769.16,Month-to-month,Electronic check,No
CUST3005,50,79.71,7834.32,Month-to-month,Mailed check,Yes
CUST3006,36,62.42,5246.32,Month-to-month,Mailed check,No
CUST3007,16,64.67,7043.25,Month-to-month,Credit card,Yes
CUST3008,57,45.41,1727.41,Month-to-month,Bank transfer,Yes
CUST3009,28,102.51,7776.9,Month-to-month,Credit card,Yes
CUST3010,32,68.53,1159.42,Month-to-month,Bank transfer,No
CUST3011,59,74.34,826.98,Two year,Bank transfer,No
CUST3012,54,50.48,915.45,Month-to-month,Mailed check,No
CUST3013,9,38.18,4593.56,Month-to-month,Bank transfer,No
CUST3014,46,28.59,6252.18,Month-to-month,Bank transfer,No
CUST3015,22,91.41,2946.0,One year,Electronic check,No
CUST3016,20,39.62,7823.61,Two year,Bank transfer,No
CUST3017,12,89.01,3486.67,Month-to-month,Electronic check,No
CUST3018,32,59.04,1220.58,Month-to-month,Credit card,Yes
CUST3019,23,61.58,3738.41,Two year,Mailed check,No
CUST3020,10,66.92,5438.72,Month-to-month,Bank transfer,Yes
CUST3021,16,56.77,6661.16,Month-to-month,Electronic check,No
CUST3022,67,30.06,3680.97,Month-to-month,Credit card,No
CUST3023,46,50.96,4756.98,Month-to-month,Credit card,No
CUST3024,24,86.37,2153.41,Two year,Credit card,No
CUST3025,20,86.58,5174.41,Month-to-month,Electronic check,Yes
CUST3026,11,48.62,7888.06,Two year,Electronic check,No
CUST3027,36,66.01,411.45,Two year,Mailed check,No
CUST3028,41,39.34,7094.51,Month-to-month,Bank transfer,Yes
CUST3029,16,41.04,4507.01,Month-to-month,Credit card,No
CUST3030,47,22.3,2031.75,Month-to-month,Mailed check,Yes
CUST3031,27,109.67,7640.02,Month-to-month,Electronic check,No
CUST3032,40,41.07,3877.17,Month-to-month,Mailed check,No
CUST3033,46,42.75,2666.89,One year,Credit card,No
CUST3034,17,47.96,1468.35,Month-to-month,Credit card,Yes
CUST3035,70,32.74,1970.73,Two year,Mailed check,Yes
CUST3036,12,83.93,6666.14,Month-to-month,Credit card,Yes
CUST3037,12,27.51,4922.99,One year,Electronic check,Yes
CUST3038,30,33.42,7307.7,Two year,Credit card,No
CUST3039,1,84.48,1871.11,Month-to-month,Bank transfer,No
CUST3040,15,53.97,986.69,Month-to-month,Bank transfer,No
CUST3041,8,90.79,68.58,Month-to-month,Credit card,No
CUST3042,37,75.74,4072.74,Month-to-month,Mailed check,Yes
CUST3043,53,45.6,7986.49,Month-to-month,Credit card,No
CUST3044,55,85.08,5565.82,Month-to-month,Bank transfer,Yes
CUST3045,44,31.63,2480.99,Month-to-month,Electronic check,No
CUST3046,33,73.64,7017.33,Two year,Bank transfer,Yes
CUST3047,8,63.71,6258.14,Month-to-month,Credit card,No
CUST3048,7,46.79,143.01,Month-to-month,Credit card,Yes
CUST3049,6,80.4,6538.55,Month-to-month,Mailed check,No
CUST3050,35,107.13,2418.2,Month-to-month,Credit card,No
CUST3051,17,119.89,1214.39,Month-to-month,Credit card,No
CUST3052,2,80.78,1826.12,Two year,Electronic check,No
CUST3053,27,60.47,3759.27,Month-to-month,Electronic check,No
CUST3054,69,42.52,3410.45,Month-to-month,Electronic check,No
CUST3055,43,45.71,2325.32,Month-to-month,Mailed check,No
CUST3056,20,67.95,1394.3,Month-to-month,Mailed check,Yes
CUST3057,27,56.73,6102.6,Month-to-month,Bank transfer,No
CUST3058,53,111.38,7921.08,One year,Mailed check,No
CUST3059,53,56.83,6226.78,Month-to-month,Electronic check,No
CUST3060,64,57.34,2381.58,Month-to-month,Mailed check,No
CUST3061,20,58.35,1973.58,One year,Credit card,No
CUST3062,12,103.66,1756.97,Month-to-month,Mailed check,Yes
CUST3063,56,85.08,1110.83,Month-to-month,Credit card,Yes
CUST3064,48,81.42,4419.62,Two year,Bank transfer,No
CUST3065,53,53.41,4851.09,Month-to-month,Credit card,No
CUST3066,9,101.79,5649.91,One year,Electronic check,Yes
CUST3067,52,23.84,5448.1,Month-to-month,Bank transfer,Yes
CUST3068,43,107.08,2352.82,Month-to-month,Bank transfer,No
CUST3069,46,71.27,2655.88,Month-to-month,Bank transfer,Yes
CUST3070,52,59.83,5458.49,Month-to-month,Electronic check,No
CUST3071,45,69.72,2808.59,Month-to-month,Credit card,Yes
CUST3072,12,86.74,1716.73,Month-to-month,Bank transfer,Yes
CUST3073,36,21.28,3007.2,Two year,Electronic check,No
CUST3074,23,107.16,2191.23,One year,Bank transfer,No
CUST3075,1,64.67,724.74,Month-to-month,Bank transfer,No
CUST3076,13,54.3,6644.51,Month-to-month,Electronic check,No
CUST3077,9,33.82,6827.83,Two year,Mailed check,No
CUST3078,34,63.95,1773.61,One year,Bank transfer,No
CUST3079,24,69.63,536.88,Month-to-month,Mailed check,No
CUST3080,2,60.36,5915.84,Two year,Bank transfer,No
CUST3081,16,87.87,1708.0,Month-to-month,Mailed check,No
CUST3082,11,62.09,3159.62,Month-to-month,Credit card,No
CUST3083,53,116.14,531.8,Month-to-month,Mailed check,No
CUST3084,23,79.93,1825.63,Two year,Mailed check,No
CUST3085,28,100.75,6347.36,Two year,Mailed check,No
CUST3086,42,30.94,6439.08,Two year,Mailed check,No
CUST3087,24,59.73,1672.54,Month-to-month,Credit card,Yes
CUST3088,59,53.68,2700.59,Two year,Electronic check,No
CUST3089,64,76.95,1091.22,Month-to-month,Mailed check,Yes
CUST3090,27,106.11,611.9,Month-to-month,Electronic check,Yes
CUST3091,15,27.83,7937.53,Month-to-month,Bank transfer,No
CUST3092,46,27.26,5251.64,Month-to-month,Electronic check,No
CUST3093,57,105.03,4345.93,One year,Mailed check,No
CUST3094,26,41.29,6128.68,Month-to-month,Electronic check,No
CUST3095,52,86.88,6723.82,Two year,Credit card,No
CUST3096,41,74.29,6457.58,Month-to-month,Credit card,Yes
CUST3097,58,103.29,151.98,Month-to-month,Mailed check,Yes
CUST3098,46,32.51,1510.73,Two year,Electronic check,No
CUST3099,33,32.98,5246.14,Month-to-month,Bank transfer,No
CUST3100,36,75.68,3018.56,One year,Credit card,No
CUST3101,5,114.64,7860.21,One year,Mailed check,Yes
CUST3102,6,61.5,5329.93,Month-to-month,Credit card,Yes
CUST3103,24,52.69,7653.26,One year,Mailed check,Yes
CUST3104,32,80.67,1627.54,Month-to-month,Electronic check,No
CUST3105,54,113.04,6914.38,Two year,Electronic check,Yes
CUST3106,57,103.69,2584.39,Month-to-month,Electronic check,No
CUST3107,6,119.55,7916.73,Month-to-month,Electronic check,No
CUST3108,56,22.26,1278.36,Month-to-month,Electronic check,No
CUST3109,11,31.29,4140.39,Month-to-month,Mailed check,Yes
CUST3110,15,80.95,6346.9,One year,Credit card,Yes
CUST3111,42,102.06,3472.49,Two year,Bank transfer,No
CUST3112,6,48.52,3755.31,One year,Credit card,No
CUST3113,50,43.92,7891.12,Month-to-month,Electronic check,No
CUST3114,31,98.7,3413.96,Two year,Credit card,No
CUST3115,7,25.64,4840.5,Month-to-month,Credit card,No
CUST3116,71,56.94,455.23,Month-to-month,Mailed check,Yes
CUST3117,44,70.58,6740.84,Month-to-month,Bank transfer,Yes
CUST3118,58,76.03,5192.38,Month-to-month,Bank transfer,No
CUST3119,3,92.86,3244.08,Two year,Electronic check,No
CUST3120,66,55.48,149.03,Month-to-month,Mailed check,No
CUST3121,28,81.27,4741.52,Month-to-month,Mailed check,No
CUST3122,28,78.54,121.01,One year,Mailed check,No
CUST3123,27,74.76,29.6,Two year,Mailed check,No
CUST3124,43,84.05,4936.47,Two year,Mailed check,Yes
CUST3125,3,45.94,1528.36,Month-to-month,Bank transfer,No
CUST3126,8,28.46,1551.26,One year,Bank transfer,No
CUST3127,4,31.93,5233.11,Month-to-month,Credit card,No
CUST3128,55,42.46,448.5,Month-to-month,Bank transfer,No
CUST3129,49,70.02,2520.98,Two year,Mailed check,No
CUST3130,14,104.04,1212.47,Two year,Credit card,No
CUST3131,31,90.13,4649.81,Two year,Bank transfer,No
CUST3132,27,98.9,5300.89,Month-to-month,Credit card,Yes
CUST3133,21,55.1,5774.66,Two year,Bank transfer,No
CUST3134,16,60.47,2056.75,Two year,Electronic check,No
CUST3135,58,59.37,732.21,Month-to-month,Bank transfer,No
CUST3136,70,39.19,647.9,Month-to-month,Credit card,No
CUST3137,56,26.12,3420.69,One year,Electronic check,No
CUST3138,25,79.09,7567.84,Month-to-month,Mailed check,No
CUST3139,24,118.92,1757.48,Two year,Credit card,Yes
CUST3140,9,36.68,2068.8,Month-to-month,Mailed check,Yes
CUST3141,44,24.67,825.09,One year,Mailed check,Yes
CUST3142,10,97.95,4852.45,One year,Credit card,Yes
CUST3143,52,45.26,5445.39,Month-to-month,Mailed check,No
CUST3144,71,102.96,5150.59,Two year,Credit card,No
CUST3145,67,90.39,6891.82,Month-to-month,Credit card,No
CUST3146,27,114.57,3901.68,Month-to-month,Bank transfer,No
CUST3147,64,60.89,1092.97,Month-to-month,Electronic check,No
CUST3148,48,86.2,2329.45,Month-to-month,Mailed check,No
CUST3149,46,66.49,5306.19,One year,Mailed check,No
CUST3150,51,83.06,4912.71,Two year,Electronic check,No
CUST3151,53,64.96,4257.4,Month-to-month,Electronic check,Yes
CUST3152,59,38.86,5470.06,Month-to-month,Electronic check,No
CUST3153,56,70.79,5106.38,Month-to-month,Electronic check,No
CUST3154,46,72.86,7052.97,One year,Electronic check,No
CUST3155,30,101.06,4696.41,Two year,Bank transfer,Yes
CUST3156,45,93.55,6233.24,One year,Credit card,Yes
CUST3157,25,86.38,2004.68,One year,Electronic check,No
CUST3158,4,31.34,5431.9,Month-to-month,Bank transfer,No
CUST3159,51,92.06,7219.51,Month-to-month,Electronic check,Yes
CUST3160,53,70.03,3098.14,One year,Electronic check,No
CUST3161,32,109.41,6237.25,One year,Mailed check,No
CUST3162,49,111.99,5803.82,One year,Mailed check,No
CUST3163,37,25.52,495.02,Two year,Mailed check,No
CUST3164,26,102.06,4660.44,One year,Mailed check,No
CUST3165,14,23.77,1058.91,One year,Credit card,No
CUST3166,60,56.72,7739.21,Two year,Credit card,Yes
CUST3167,20,74.23,6495.03,Two year,Mailed check,Yes
CUST3168,45,34.81,895.6,Month-to-month,Mailed check,No
CUST3169,68,94.63,991.58,Month-to-month,Electronic check,Yes
CUST3170,5,20.84,4763.9,Month-to-month,Electronic check,No
CUST3171,37,36.86,2772.22,One year,Mailed check,No
CUST3172,61,78.08,298.55,Month-to-month,Mailed check,No
CUST3173,61,91.44,4342.3,Month-to-month,Mailed check,No
CUST3174,45,111.66,3115.0,Month-to-month,Electronic check,No
CUST3175,12,90.55,826.59,One year,Mailed check,No
CUST3176,2,87.18,6419.32,Month-to-month,Mailed check,No
CUST3177,5,59.43,7322.31,Month-to-month,Credit card,No
CUST3178,7,20.13,6057.62,Month-to-month,Credit card,No
CUST3179,43,32.02,6582.93,One year,Electronic check,No
CUST3180,32,73.46,1747.59,Month-to-month,Credit card,No
CUST3181,49,87.51,2123.31,Month-to-month,Electronic check,No
CUST3182,10,61.74,1684.05,One year,Bank transfer,No
CUST3183,27,93.07,6125.21,Month-to-month,Mailed check,No
CUST3184,69,72.19,7584.38,Month-to-month,Electronic check,No
CUST3185,40,27.42,5740.36,One year,Credit card,No
CUST3186,15,39.2,7054.1,Month-to-month,Bank transfer,No
CUST3187,67,104.0,5116.82,One year,Credit card,No
CUST3188,47,92.49,3113.53,Month-to-month,Electronic check,No
CUST3189,55,109.48,3417.58,Month-to-month,Bank transfer,Yes
CUST3190,63,31.76,621.07,One year,Credit card,No
CUST3191,58,119.02,271.03,One year,Bank transfer,Yes
CUST3192,61,40.94,5569.9,Month-to-month,Mailed check,No
CUST3193,10,21.18,3518.66,Month-to-month,Mailed check,No
CUST3194,17,119.74,4426.68,Two year,Bank transfer,No
CUST3195,18,48.11,4470.14,One year,Credit card,No
CUST3196,54,86.8,2233.46,Month-to-month,Credit card,Yes
CUST3197,25,37.67,3817.62,One year,Credit card,No
CUST3198,5,78.02,3776.67,Month-to-month,Mailed check,No
CUST3199,3,110.4,3119.65,Month-to-month,Electronic check,Yes
CUST3200,28,52.02,6568.99,Month-to-month,Electronic check,No
CUST3201,58,87.03,3620.29,Month-to-month,Bank transfer,No
CUST3202,16,38.79,4837.08,Month-to-month,Credit card,Yes
CUST3203,42,82.48,7166.25,Month-to-month,Bank transfer,No
CUST3204,65,53.65,6932.54,Month-to-month,Electronic check,No
CUST3205,33,41.12,7125.57,Month-to-month,Electronic check,Yes
CUST3206,7,51.32,2174.64,Month-to-month,Credit card,No
CUST3207,12,37.88,299.16,Month-to-month,Bank transfer,No
CUST3208,7,110.19,2103.31,One year,Credit card,No
CUST3209,64,59.72,2244.08,Month-to-month,Electronic check,No
CUST3210,42,44.53,7276.7,One year,Electronic check,Yes
CUST3211,38,64.84,5200.96,Month-to-month,Credit card,No
CUST3212,58,52.05,672.0,Month-to-month,Bank transfer,Yes
CUST3213,43,94.44,1100.32,Month-to-month,Mailed check,No
CUST3214,8,117.12,1262.3,Two year,Credit card,No
CUST3215,36,63.8,5050.77,Month-to-month,Electronic check,No
CUST3216,35,106.1,5888.6,Month-to-month,Mailed check,No
CUST3217,27,76.59,6879.96,One year,Credit card,No
CUST3218,41,35.72,7526.28,Two year,Mailed check,No
CUST3219,42,89.06,1629.6,Two year,Credit card,No
CUST3220,41,71.34,2491.98,Month-to-month,Electronic check,No
CUST3221,65,85.06,1937.78,Month-to-month,Credit card,No
CUST3222,54,108.97,2882.92,One year,Mailed check,No
CUST3223,71,64.04,7319.03,Month-to-month,Bank transfer,No
CUST3224,47,110.12,4609.4,One year,Electronic check,No
CUST3225,21,95.07,5910.77,Two year,Electronic check,Yes
CUST3226,26,68.86,3931.15,One year,Mailed check,No
CUST3227,66,80.32,250.29,Month-to-month,Credit card,No
CUST3228,12,52.56,532.28,Month-to-month,Credit card,No
CUST3229,44,118.36,4312.63,One year,Credit card,No
CUST3230,9,86.74,5755.94,Month-to-month,Electronic check,Yes
CUST3231,8,24.38,1738.34,Month-to-month,Electronic check,Yes
CUST3232,53,52.66,5780.84,Month-to-month,Mailed check,No
CUST3233,26,82.33,6489.11,Month-to-month,Credit card,No
CUST3234,33,25.63,3306.94,Month-to-month,Credit card,No
CUST3235,0,22.39,5976.43,Two year,Mailed check,No
CUST3236,31,65.0,3244.16,Month-to-month,Electronic check,Yes
CUST3237,70,53.27,5433.24,Month-to-month,Electronic check,No
CUST3238,66,63.83,6116.7,Month-to-month,Bank transfer,No
CUST3239,19,46.27,7935.57,Month-to-month,Bank transfer,No
CUST3240,34,36.47,2776.27,Two year,Credit card,Yes
CUST3241,16,88.91,3300.11,Two year,Electronic check,Yes
CUST3242,17,71.46,1341.65,Month-to-month,Credit card,Yes
CUST3243,44,40.02,1648.5,One year,Electronic check,No
CUST3244,52,51.96,5553.29,Month-to-month,Bank transfer,Yes
CUST3245,67,79.18,7338.02,Two year,Mailed check,Yes
CUST3246,64,27.22,3168.95,Month-to-month,Electronic check,No
CUST3247,0,34.75,1455.16,Month-to-month,Bank transfer,No
CUST3248,57,27.32,2295.09,Month-to-month,Bank transfer,No
CUST3249,25,101.23,3651.31,Two year,Electronic check,No
CUST3250,19,95.24,2339.39,Month-to-month,Credit card,No
CUST3251,9,95.33,1883.96,One year,Electronic check,No
CUST3252,58,91.63,5893.16,Month-to-month,Bank transfer,No
CUST3253,40,86.94,82.6,Two year,Electronic check,Yes
CUST3254,4,67.7,4323.06,Month-to-month,Mailed check,No
CUST3255,64,84.23,6354.26,Two year,Credit card,No
CUST3256,16,23.84,2144.5,Month-to-month,Electronic check,No
CUST3257,21,82.15,4834.27,Month-to-month,Bank transfer,No
CUST3258,40,97.79,5357.82,Two year,Bank transfer,No
CUST3259,67,70.04,5247.1,Two year,Credit card,Yes
CUST3260,68,55.75,3577.88,One year,Electronic check,No
CUST3261,10,47.74,2785.69,Month-to-month,Bank transfer,No
CUST3262,55,84.28,6690.67,Month-to-month,Credit card,No
CUST3263,50,89.28,6072.4,Month-to-month,Mailed check,Yes
CUST3264,20,107.1,2583.62,Month-to-month,Credit card,No
CUST3265,25,54.23,842.09,Month-to-month,Electronic check,Yes
CUST3266,18,96.98,593.02,Month-to-month,Electronic check,No
CUST3267,59,76.14,772.32,One year,Bank transfer,Yes
CUST3268,70,108.28,4671.3,One year,Mailed check,Yes
CUST3269,46,72.78,432.26,Month-to-month,Electronic check,No
CUST3270,70,71.76,2708.68,Month-to-month,Bank transfer,No
CUST3271,25,77.79,6030.53,Month-to-month,Credit card,No
CUST3272,39,94.93,2368.9,One year,Credit card,No
CUST3273,4,116.47,6111.2,Month-to-month,Electronic check,No
CUST3274,20,27.36,5968.83,One year,Mailed check,No
CUST3275,3,25.34,1981.7,Month-to-month,Bank transfer,No
CUST3276,22,113.76,5836.0,Month-to-month,Electronic check,No
CUST3277,14,72.99,5987.26,One year,Bank transfer,No
CUST3278,7,81.49,3191.68,One year,Credit card,No
CUST3279,40,68.24,1699.16,Month-to-month,Bank transfer,No
CUST3280,18,29.37,4179.74,Month-to-month,Credit card,No
CUST3281,45,96.81,7372.75,Two year,Mailed check,No
CUST3282,27,94.72,5124.14,Month-to-month,Mailed check,No
CUST3283,67,51.17,1399.92,Two year,Credit card,No
CUST3284,14,50.62,5468.4,One year,Electronic check,No
CUST3285,36,103.78,3429.08,One year,Credit card,No
CUST3286,0,27.24,4740.4,Month-to-month,Bank transfer,No
CUST3287,66,108.11,5877.83,Month-to-month,Bank transfer,No
CUST3288,23,45.67,4129.28,Two year,Bank transfer,Yes
CUST3289,26,79.3,6515.59,Month-to-month,Electronic check,Yes
CUST3290,39,113.6,5782.8,Month-to-month,Mailed check,No
CUST3291,62,87.81,4928.29,One year,Mailed check,No
CUST3292,60,61.44,1223.33,Month-to-month,Bank transfer,Yes
CUST3293,35,88.95,6690.87,One year,Electronic check,No
CUST3294,23,54.4,7488.53,One year,Bank transfer,No
CUST3295,23,47.73,1112.98,Two year,Mailed check,No
CUST3296,3,119.67,3916.16,One year,Credit card,No
CUST3297,66,95.08,2085.93,Month-to-month,Bank transfer,No
CUST3298,33,84.47,6041.1,Month-to-month,Bank transfer,No
CUST3299,56,55.53,5778.6,One year,Bank transfer,Yes
CUST3300,48,24.92,1144.26,Month-to-month,Mailed check,No
CUST3301,52,23.11,7018.68,Two year,Electronic check,Yes
CUST3302,22,75.42,1464.17,One year,Credit card,No
CUST3303,68,96.2,6382.13,Month-to-month,Credit card,No
CUST3304,52,73.74,3666.7,Two year,Credit card,No
CUST3305,61,104.08,2639.61,Month-to-month,Bank transfer,No
CUST3306,40,23.34,1282.75,Month-to-month,Mailed check,No
CUST3307,56,56.68,1357.56,One year,Credit card,Yes
CUST3308,59,43.71,5301.89,Two year,Bank transfer,Yes
CUST3309,53,64.73,4412.43,Month-to-month,Electronic check,No
CUST3310,69,27.24,994.24,Month-to-month,Bank transfer,Yes
CUST3311,56,115.41,919.33,Month-to-month,Credit card,Yes
CUST3312,9,42.33,597.04,Month-to-month,Credit card,No
CUST3313,39,112.23,5955.26,Month-to-month,Electronic check,No
CUST3314,6,62.59,5700.82,Month-to-month,Mailed check,No
CUST3315,37,118.55,486.28,One year,Electronic check,No
CUST3316,60,75.41,4490.96,Two year,Electronic check,No
CUST3317,2,113.08,695.72,Month-to-month,Credit card,No
CUST3318,50,20.53,7231.89,Month-to-month,Credit card,No
CUST3319,46,94.82,7258.8,Two year,Mailed check,No
CUST3320,67,110.31,5591.9,One year,Credit card,No
CUST3321,37,33.97,7410.99,Two year,Electronic check,No
CUST3322,35,29.61,6495.4,Month-to-month,Electronic check,No
CUST3323,40,62.46,6631.74,Month-to-month,Mailed check,No
CUST3324,68,113.37,4566.27,Month-to-month,Credit card,No
CUST3325,12,74.24,2462.35,One year,Credit card,No
CUST3326,57,72.75,1758.04,Month-to-month,Electronic check,No
CUST3327,49,34.11,2631.06,Month-to-month,Electronic check,Yes
CUST3328,29,20.08,5035.39,Month-to-month,Credit card,Yes
CUST3329,61,101.01,1397.8,Month-to-month,Bank transfer,No
CUST3330,24,28.76,2083.95,One year,Electronic check,No
CUST3331,26,83.38,3755.13,Month-to-month,Electronic check,No
CUST3332,50,111.46,1879.74,One year,Electronic check,No
CUST3333,56,40.87,4717.38,Month-to-month,Mailed check,No
CUST3334,46,86.53,7386.94,Month-to-month,Credit card,Yes
CUST3335,38,27.87,5989.75,Month-to-month,Credit card,No
CUST3336,15,80.38,5338.08,Month-to-month,Credit card,No
CUST3337,21,36.39,4670.12,Month-to-month,Electronic check,No
CUST3338,53,93.6,3913.82,One year,Credit card,Yes
CUST3339,20,50.12,1508.78,Two year,Credit card,No
CUST3340,71,66.34,7159.79,Month-to-month,Credit card,Yes
CUST3341,15,79.94,2003.32,Month-to-month,Mailed check,Yes
CUST3342,58,37.13,748.64,Two year,Mailed check,No
CUST3343,30,94.16,6005.12,Month-to-month,Electronic check,No
CUST3344,41,50.26,1421.41,Month-to-month,Credit card,Yes
CUST3345,31,86.24,2987.73,Month-to-month,Electronic check,Yes
CUST3346,58,35.83,245.71,One year,Electronic check,No
